Time,X,Y,Z
6.225500000001339629e+01,1.012567771936578076e+01,1.809427370261013834e+01,2.249458719400557527e+01
6.226000000001339885e+01,1.061326547523873565e+01,1.889643599808192675e+01,2.299868347735807461e+01
6.226500000001340140e+01,1.111947274226207583e+01,1.970791908514359747e+01,2.358173186109505792e+01
6.227000000001340396e+01,1.164359024501528594e+01,2.052284434486507081e+01,2.424832446792695606e+01
6.227500000001340652e+01,1.218457573360835511e+01,2.133423323281756723e+01,2.500276320419779807e+01
6.228000000001340908e+01,1.274100698165042722e+01,2.213393088586730784e+01,2.584887615905524072e+01
6.228500000001341164e+01,1.331103371761498089e+01,2.291255324507280022e+01,2.678979995957697824e+01
6.229000000001341419e+01,1.389233022012652619e+01,2.365946812755131745e+01,2.782772845788124982e+01
6.229500000001341675e+01,1.448205085974931094e+01,2.436282216421804137e+01,2.896363068692213005e+01
6.230000000001341931e+01,1.507679146350425370e+01,2.500962652188919577e+01,3.019694439645416040e+01
6.230500000001342187e+01,1.567255997321029248e+01,2.558591450107687493e+01,3.152525565403765739e+01
6.231000000001342443e+01,1.626476040482275209e+01,2.607698304071269391e+01,3.294397982639142697e+01
6.231500000001342698e+01,1.684819451237799726e+01,2.646772744597015503e+01,3.444606443019363695e+01
6.232000000001342954e+01,1.741708571731566479e+01,2.674307391380770582e+01,3.602173933574734832e+01
6.232500000001343210e+01,1.796512967019740614e+01,2.688850743978516888e+01,3.765834387738627953e+01
6.233000000001343466e+01,1.848557515634067272e+01,2.689068349484274734e+01,3.934026263640186727e+01
6.233500000001343722e+01,1.897133784890919372e+01,2.673810090041757803e+01,4.104900098376618445e+01
6.234000000001343977e+01,1.941514760665532080e+01,2.642180153066233217e+01,4.276342693767199421e+01
6.234500000001344233e+01,1.980972763468995623e+01,2.593605126932320815e+01,4.446019684199347921e+01
6.235000000001344489e+01,2.014800099660192956e+01,2.527894790321081331e+01,4.611436871004111993e+01
6.235500000001344745e+01,2.042331691415233408e+01,2.445289738293072190e+01,4.770018951422844111e+01
6.236000000001345001e+01,2.062968634748734331e+01,2.346490196513038740e+01,4.919202288551044688e+01
6.236500000001345256e+01,2.076201391584121225e+01,2.232661334322168045e+01,5.056536414208555641e+01
6.237000000001345512e+01,2.081631171162575811e+01,2.105412103411828539e+01,5.179787338760453963e+01
6.237500000001345768e+01,2.078988033387904011e+01,1.966746967057880369e+01,5.287034771922506593e+01
6.238000000001346024e+01,2.068144373336805586e+01,1.818992570355492688e+01,5.376755281344956217e+01
6.238500000001346280e+01,2.049122722870976077e+01,1.664704056177488667e+01,5.447884343648745187e+01
6.239000000001346535e+01,2.022097209335493417e+01,1.506557941976272907e+01,5.499852112772153845e+01
6.239500000001346791e+01,1.987388498396980907e+01,1.347239878981058681e+01,5.532590301584895798e+01
6.240000000001347047e+01,1.945452559048350238e+01,1.189335991250897351e+01,5.546510466226834524e+01
6.240500000001347303e+01,1.896864060106797822e+01,1.035235795704914707e+01,5.542456760417376671e+01
6.241000000001347559e+01,1.842295582561476763e+01,8.870530851196111399e+00,5.521638484050316009e+01
6.241500000001347814e+01,1.782494071027428362e+01,7.465689149640642341e+00,5.485549196764618074e+01
6.242000000001348070e+01,1.718256033017649287e+01,6.151983511764946400e+00,5.435879677328988180e+01
6.242500000001348326e+01,1.650402932782193943e+01,4.939802839095582598e+00,5.374431629069038507e+01
6.243000000001348582e+01,1.579758042598709800e+01,3.835876899580252797e+00,5.303037943957946965e+01
6.243500000001348837e+01,1.507125746642865316e+01,2.843544129078861893e+00,5.223493807785990128e+01
6.244000000001349093e+01,1.433273983322727396e+01,1.963138753434474637e+00,5.137501237296390855e+01
6.244500000001349349e+01,1.358920200734070960e+01,1.192450827205273844e+00,5.046628032084160509e+01
6.245000000001349605e+01,1.284720918113377408e+01,5.272169185168841254e-01,4.952280774455991263e+01
6.245500000001349861e+01,1.211264754618062511e+01,-3.839365560898044816e-02,4.855690513753739879e+01
6.246000000001350116e+01,1.139068615428788434e+01,-5.113235294253082319e-01,4.757909148885558892e+01
6.246500000001350372e+01,1.068576614802577573e+01,-8.992207002934233806e-01,4.659814239989481877e+01
6.247000000001350628e+01,1.000161260358738602e+01,-1.210090565414335906e+00,4.562119970353767684e+01
6.247500000001350884e+01,9.341264126217534880e+00,-1.452010028657343632e+00,4.465392163375398837e+01
6.248000000001351140e+01,8.707115571750348337e+00,-1.632902256065096092e+00,4.370065559554777224e+01
6.248500000001351395e+01,8.100969724474154532e+00,-1.760367348925564901e+00,4.276461910468118788e+01
6.249000000001351651e+01,7.524094343275442576e+00,-1.841562250092435127e+00,4.184807801678186223e+01
6.249500000001351907e+01,6.977281616400460074e+00,-1.883122327902190918e+00,4.095251442379927909e+01
6.250000000001352163e+01,6.460907683008350944e+00,-1.891117004456594142e+00,4.007877938199078471e+01
6.250500000001352419e+01,5.974990449279055760e+00,-1.871032248209262949e+00,3.922722787931233057e+01
6.251000000001352674e+01,5.519244426734204900e+00,-1.827773516777771778e+00,3.839783515706913164e+01
6.251500000001352930e+01,5.093131741619679964e+00,-1.765683648050427657e+00,3.759029472322212939e+01
6.252000000001353186e+01,4.695908806444385242e+00,-1.688571138064942856e+00,3.680409920834308934e+01
6.252500000001353442e+01,4.326668413449088035e+00,-1.599745136426478087e+00,3.603860570212778924e+01
6.253000000001353698e+01,3.984377213402404472e+00,-1.502054290417352167e+00,3.529308744719148905e+01
6.253500000001353953e+01,3.667908691512726360e+00,-1.397927257443034588e+00,3.456677382671711030e+01
6.254000000001354209e+01,3.376071855312790415e+00,-1.289413278228699999e+00,3.385888052068069953e+01
6.254500000001354465e+01,3.107635916350127481e+00,-1.178221666451191973e+00,3.316863156701648307e+01
6.255000000001354721e+01,2.861351286553482254e+00,-1.065759435994588111e+00,3.249527488329182745e+01
6.255500000001354977e+01,2.635967228155033482e+00,-9.531665688229717937e-01,3.183809260584652634e+01
6.256000000001355232e+01,2.430246498705581626e+00,-8.413486389173203683e-01,3.119640740382691035e+01
6.256500000001355488e+01,2.242977324557137830e+00,-7.310066642234507306e-01,3.056958573604525142e+01
6.257000000001355744e+01,2.072983020736998583e+00,-6.226641709272618952e-01,2.995703884557576657e+01
6.257500000001356000e+01,1.919129555090449912e+00,-5.166915326259176044e-01,2.935822213368979661e+01
6.258000000001356256e+01,1.780331331930081307e+00,-4.133276993180922121e-01,2.877263342213211672e+01
6.258500000001356511e+01,1.655555446656572283e+00,-3.126994641695154953e-01,2.819981050037644366e+01
6.259000000001356767e+01,1.543824638942116856e+00,-2.148384348733967664e-01,2.763932826099681250e+01
6.259500000001357023e+01,1.444219148802674990e+00,-1.196958850812085695e-01,2.709079564978333465e+01
6.260000000001357279e+01,1.355877657695609750e+00,-2.715566282684163391e-02,2.655385259563498579e+01
6.260500000001357535e+01,1.277997475953068340e+00,6.295467065596994927e-02,2.602816703647520313e+01
6.261000000001357790e+01,1.209834118557809202e+00,1.508543051687173675e-01,2.551343211945273382e+01
6.261500000001358046e+01,1.150700393554707768e+00,2.368010912502807874e-01,2.500936362467180984e+01
6.262000000001358302e+01,1.099965111272168894e+00,3.210847479897650514e-01,2.451569764000705831e+01
6.262500000001358558e+01,1.057051507964548387e+00,4.040212324684854250e-01,2.403218849877742969e+01
6.263000000001358814e+01,1.021435464412991490e+00,4.859481454381816556e-01,2.355860698096831385e+01
6.263500000001359069e+01,9.926435883541678828e-01,5.672210588444600576e-01,2.309473877128648667e+01
6.264000000001359325e+01,9.702512192508653266e-01,6.482106615140921235e-01,2.264038316277165563e+01
6.264500000001359581e+01,9.538804047775149009e-01,7.293006296042170433e-01,2.219535199229162004e+01
6.265000000001359837e+01,9.431978903688406080e-01,8.108861381709077110e-01,2.175946879347200635e+01
6.265500000001360092e+01,9.379131561738938139e-01,8.933729393982337008e-01,2.133256815302922149e+01
6.266000000001360348e+01,9.377765296768574288e-01,9.771769416051492296e-01,2.091449525775689722e+01
6.266500000001360604e+01,9.425773970004261981e-01,1.062724231101231931e+00,2.050510562131310621e+01
6.267000000001360860e+01,9.521425314122424766e-01,1.150451486289930658e+00,2.010426498228525105e+01
6.267500000001361116e+01,9.663345537297275412e-01,1.240806740123465701e+00,1.971184936764332107e+01
6.268000000001361371e+01,9.850505360886659956e-01,1.334250453105200629e+00,1.932774531854485645e+01
6.268500000001361627e+01,1.008220757835973647e+00,1.431256864523451133e+00,1.895185027847581338e+01
6.269000000001361883e+01,1.035807620061776513e+00,1.532315594495361477e+00,1.858407314687769585e+01
6.269500000001362139e+01,1.067804723439176096e+00,1.637933473708516052e+00,1.822433500472186196e+01
6.270000000001362395e+01,1.104236112534692005e+00,1.748636581475069951e+00,1.787257002196349376e+01
6.270500000001362650e+01,1.145155688534546412e+00,1.864972475855974476e+00,1.752872656047066968e+01
6.271000000001362906e+01,1.190646791350656430e+00,1.987512602160681263e+00,1.719276848992068096e+01
6.271500000001363162e+01,1.240821951276422475e+00,2.116854868059284023e+00,1.686467673833707792e+01
6.272000000001363418e+01,1.295822809708412793e+00,2.253626374824883705e+00,1.654445110346605219e+01
6.272500000001363674e+01,1.355820207888378093e+00,2.398486294803226837e+00,1.623211235612494718e+01
6.273000000001363929e+01,1.421014442102505271e+00,2.552128885013603465e+00,1.592770467206911178e+01
6.273500000001364185e+01,1.491635683251201216e+00,2.715286625724816716e+00,1.563129843489021020e+01
6.274000000001364441e+01,1.567944558119382936e+00,2.888733470798783287e+00,1.534299345905547973e+01
6.274500000001364697e+01,1.650232888975484036e+00,3.073288193393179490e+00,1.506292268949930424e+01
6.275000000001364953e+01,1.738824587241447839e+00,3.269817806062725207e+00,1.479125644225847580e+01
6.275500000001365208e+01,1.834076695830801684e+00,3.479241028145333203e+00,1.452820725956567216e+01
6.276000000001365464e+01,1.936380573260518156e+00,3.702531765253906482e+00,1.427403546263311007e+01
6.276500000001365720e+01,2.046163210702727664e+00,3.940722555335631760e+00,1.402905549609869773e+01
6.277000000001365976e+01,2.163888670633765443e+00,4.194907922643131393e+00,1.379364316976474569e+01
6.277500000001366232e+01,2.290059632516945776e+00,4.466247564522554114e+00,1.356824391577833033e+01
6.278000000001366487e+01,2.425219026850577109e+00,4.755969275485125713e+00,1.335338219265443982e+01
6.278500000001366743e+01,2.569951733719518128e+00,5.065371487781732185e+00,1.314967218129845250e+01
6.279000000001366999e+01,2.724886315462974995e+00,5.395825276686247562e+00,1.295782993207375533e+01
6.279500000001367255e+01,2.890696744922738759e+00,5.748775640787389563e+00,1.277868713542310175e+01
6.280000000001367511e+01,3.068104080620334795e+00,6.125741821484476546e+00,1.261320670077190265e+01
6.280500000001367766e+01,3.257878027722604930e+00,6.528316370083485864e+00,1.246250033825923964e+01
6.281000000001368022e+01,3.460838308318090029e+00,6.958162603712072070e+00,1.232784834364905358e+01
6.281500000001368278e+01,3.677855745790675979e+00,7.417010010863234193e+00,1.221072178637271222e+01
6.282000000001368534e+01,3.909852945312080053e+00,7.906647071763237555e+00,1.211280729108951881e+01
6.282500000001368790e+01,4.157804424970880319e+00,8.428910845934510121e+00,1.203603458049987296e+01
6.283000000001369045e+01,4.422736019030078403e+00,8.985672547401694743e+00,1.198260690626269209e+01
6.283500000001369301e+01,4.705723335419560449e+00,9.578818175441099925e+00,1.195503442909555147e+01
6.284000000001369557e+01,5.007889002965238312e+00,1.021022309479623047e+01,1.195617050996601449e+01
6.284500000001369813e+01,5.330398389211139509e+00,1.088171926433011194e+01,1.198925073100520677e+01
6.285000000001370069e+01,5.674453406311849690e+00,1.159505359963964466e+01,1.205793426412484592e+01
6.285500000001370324e+01,6.041283949937870545e+00,1.235183572879109448e+01,1.216634693118926869e+01
6.286000000001370580e+01,6.432136434497410349e+00,1.315347317116288473e+01,1.231912493289665811e+01
6.286500000001370836e+01,6.848258798052116347e+00,1.400109175397023620e+01,1.252145774234842079e+01
6.287000000001371092e+01,7.290881254074240481e+00,1.489543890487069433e+01,1.277912803956626675e+01
6.287500000001371347e+01,7.761191968344694381e+00,1.583676735951529757e+01,1.309854578021703020e+01
6.288000000001371603e+01,8.260306743911897343e+00,1.682469685289958505e+01,1.348677252285315653e+01
6.288500000001371859e+01,8.789231714481999802e+00,1.785805159510629636e+01,1.395153096800341075e+01
6.289000000001372115e+01,9.348817990576279158e+00,1.893467186080218667e+01,1.450119328702571053e+01
6.289500000001372371e+01,9.939707192456781470e+00,2.005119896869717167e+01,1.514474026027609277e+01
6.290000000001372626e+01,1.056226686507615575e+01,2.120283443911132082e+01,1.589168156259844444e+01
6.290500000001372882e+01,1.121651493676481692e+01,2.238307636328914896e+01,1.675192584606721979e+01
6.291000000001373138e+01,1.190203269684461063e+01,2.358343917458518391e+01,1.773558777169002454e+01
6.291500000001373394e+01,1.261786627726358923e+01,2.479316724088121404e+01,1.885271813456678558e+01
6.292000000001373650e+01,1.336241738420002001e+01,2.599895810399477369e+01,2.011294314001354877e+01
6.292500000001373905e+01,1.413332509162571071e+01,2.718471775911501354e+01,2.152500029225867806e+01
6.293000000001374161e+01,1.492734192454104836e+01,2.833137787099434490e+01,2.309616195655247850e+01
6.293500000001374417e+01,1.574020924506912422e+01,2.941681272240479572e+01,2.483154423885434170e+01
6.294000000001374673e+01,1.656653908499141892e+01,3.041590100914497086e+01,2.673330915881295056e+01
6.294500000001374929e+01,1.739971194820034128e+01,3.130078282931878420e+01,2.879978271840805348e+01
6.295000000001375184e+01,1.823180254186233995e+01,3.204136329991386134e+01,3.102453043325961701e+01
6.295500000001375440e+01,1.905354756879536282e+01,3.260610866186587486e+01,3.339545436733468620e+01
6.296000000001375696e+01,1.985437117528283579e+01,3.296316587947938359e+01,3.589399960248339028e+01
6.296500000001375952e+01,2.062248383197505319e+01,3.308181046740023135e+01,3.849457973075081441e+01
6.297000000001376208e+01,2.134506870892703034e+01,3.293418883880962511e+01,4.116434515358962898e+01
6.297500000001376463e+01,2.200856542667529325e+01,3.249727255278877891e+01,4.386341839099525686e+01
6.298000000001376719e+01,2.259905408798148585e+01,3.175488751136897392e+01,4.654570100015604339e+01
6.298500000001376975e+01,2.310273280876792512e+01,3.069963021826445271e+01,4.916031275583458893e+01
6.299000000001377231e+01,2.350647026402327455e+01,2.933444747933967989e+01,5.165365529899700903e+01
6.299500000001377487e+01,2.379840242462658040e+01,2.767364808525784170e+01,5.397200549048236695e+01
6.300000000001377742e+01,2.396853166451774442e+01,2.574314515217373511e+01,5.606445104233019094e+01
6.300500000001377998e+01,2.400927904071429708e+01,2.357979937947396465e+01,5.788590092335882531e+01
6.301000000001378254e+01,2.391593886117713552e+01,2.122984025393094498e+01,5.939985542582571298e+01
6.301500000001378510e+01,2.368698993205193304e+01,1.874646755520933183e+01,6.058062148600791375e+01
6.302000000001378766e+01,2.332423010476503933e+01,1.618685525271551029e+01,6.141471406134334643e+01
6.302500000001379021e+01,2.283271843020169811e+01,1.360886841295581640e+01,6.190128723751219297e+01
6.303000000001379277e+01,2.222052961233786661e+01,1.106784137519823297e+01,6.205157004346636995e+01
6.303500000001379533e+01,2.149834512253427121e+01,8.613744473352658915e+00,6.188741497941510517e+01
6.304000000001379789e+01,2.067892104078072890e+01,6.288993467496890588e+00,6.143917536404995872e+01
6.304500000001380045e+01,1.977648212004519834e+01,4.127048904335675950e+00,6.074319159239610144e+01
6.305000000001380300e+01,1.880609381959342485e+01,2.151836018060741651e+00,5.983917908405562258e+01
6.305500000001380556e+01,1.778305967408707389e+01,3.779124524016777009e-01,5.876777728657504696e+01
6.306000000001380812e+01,1.672238203161999692e+01,-1.188762879810379980e+00,5.756845378220835130e+01
6.306500000001381068e+01,1.563831214645351153e+01,-2.549644414836749196e+00,5.627787823916739995e+01
6.307000000001381324e+01,1.454400308170970035e+01,-3.712186676326241219e+00,5.492880415757949208e+01
6.307500000001381579e+01,1.345126764804738784e+01,-4.688370015072805153e+00,5.354943378909051432e+01
6.308000000001381835e+01,1.237043479518351141e+01,-5.493295264566907754e+00,5.216319897856400445e+01
6.308500000001382091e+01,1.131029192540512263e+01,-6.143935092888279215e+00,5.078886839467008940e+01
6.309000000001382347e+01,1.027809740746728373e+01,-6.658090176083776512e+00,4.944088647402644909e+01
6.309500000001382602e+01,9.279646680405342352e+00,-7.053565754745632077e+00,4.812985647533187006e+01
6.310000000001382858e+01,8.319376136648575226e+00,-7.347560509871166268e+00,4.686309423406642338e+01
6.310500000001383114e+01,7.400490841265814801e+00,-7.556244819102552412e+00,4.564519623780923752e+01
6.311000000001383370e+01,6.525104544134946671e+00,-7.694497948111791885e+00,4.447858243712356341e+01
6.311500000001383626e+01,5.694382968024068958e+00,-7.775771729479404648e+00,4.336398892128250537e+01
6.312000000001383881e+01,4.908683735520985358e+00,-7.812049928058587334e+00,4.230089738065623806e+01
6.312500000001384137e+01,4.167688375382922139e+00,-7.813876216580718292e+00,4.128789701399063006e+01
6.313000000001384393e+01,3.470523557496897116e+00,-7.790428305207146131e+00,4.032298050871564499e+01
6.313500000001384649e+01,2.815870039861949170e+00,-7.749620483802122983e+00,3.940377941676320717e+01
6.314000000001384905e+01,2.202058802537576909e+00,-7.698221167178331825e+00,3.852774620751017665e+01
6.314500000001385160e+01,1.627154542613230337e+00,-7.641975743604053406e+00,3.769229100385492615e+01
6.315000000001385416e+01,1.089027166973144833e+00,-7.585728041225153540e+00,3.689488091515035251e+01
6.315500000001385672e+01,5.854121998405829030e-01,-7.533536071530710920e+00,3.613310929566316787e+01
6.316000000001385928e+01,1.139611672808171772e-01,-7.488779462304592904e+00,3.540474141496842719e+01
6.316500000001386184e+01,-3.277169295755735789e-01,-7.454257254476818417e+00,3.470774208843234021e+01
6.317000000001386439e+01,-7.420219556791561866e-01,-7.432275609202855016e+00,3.404028988485011809e+01
6.317500000001386695e+01,-1.131335756251600433e+00,-7.424725545370686852e+00,3.340078166485529465e+01
6.318000000001386951e+01,-1.498001081645735422e+00,-7.433151181539694008e+00,3.278783043858619806e+01
6.318500000001387207e+01,-1.844305450567959248e+00,-7.458809152900443884e+00,3.220025887528974806e+01
6.319000000001387463e+01,-2.172469172227031287e+00,-7.502719961894617207e+00,3.163709024985045559e+01
6.319500000001387718e+01,-2.484636838293174055e+00,-7.565712037099833864e+00,3.109753816347900113e+01
6.320000000001387974e+01,-2.782871680091139055e+00,-7.648459245313068422e+00,3.058099601637172071e+01
6.320500000001388230e+01,-3.069152263469747233e+00,-7.751512545061663317e+00,3.008702692627660369e+01
6.321000000001388486e+01,-3.345371062549165941e+00,-7.875326398690807750e+00,2.961535456596920923e+01
6.321500000001388742e+01,-3.613334513951420579e+00,-8.020280483010960637e+00,2.916585522297674871e+01
6.322000000001388997e+01,-3.874764205466347811e+00,-8.186697160413535457e+00,2.873855125608594818e+01
6.322500000001389253e+01,-4.131298897908155077e+00,-8.374855096404163035e+00,2.833360602619743318e+01
6.323000000001389509e+01,-4.384497116792029026e+00,-8.584999337259038299e+00,2.795132030623768316e+01
6.323500000001389765e+01,-4.635840082049751842e+00,-8.817348093684705290e+00,2.759213011960018846e+01
6.324000000001390021e+01,-4.886734769938692935e+00,-9.072096413146963911e+00,2.725660591349164008e+01
6.324500000001390276e+01,-5.138516922177013946e+00,-9.349416864887146517e+00,2.694545293801163766e+01
6.325000000001390532e+01,-5.392453833717364198e+00,-9.649457307485867830e+00,2.665951266991555002e+01
6.325500000001390788e+01,-5.649746762975431658e+00,-9.972335759203065919e+00,2.639976508849521153e+01
6.326000000001391044e+01,-5.911532817260228612e+00,-1.031813234649019506e+01,2.616733157701628798e+01
6.326500000001391300e+01,-6.178886172107589836e+00,-1.068687826664345764e+01,2.596347818420262854e+01
6.327000000001391555e+01,-6.452818486713447044e+00,-1.107854166758509429e+01,2.578961893420500218e+01
6.327500000001391811e+01,-6.734278379260820735e+00,-1.149301032278839507e+01,2.564731881848649309e+01
6.328000000001392067e+01,-7.024149826272247488e+00,-1.193007096459006888e+01,2.553829603758486400e+01
6.328500000001392323e+01,-7.323249349946732600e+00,-1.238938513747081771e+01,2.546442298367210100e+01
6.329000000001392578e+01,-7.632321857655709252e+00,-1.287046144805426628e+01,2.542772536567710517e+01
6.329500000001392834e+01,-7.952034999464765441e+00,-1.337262412518623478e+01,2.543037877769101840e+01
6.330000000001393090e+01,-8.282971914038020245e+00,-1.389497786704658999e+01,2.547470189972077748e+01
6.330500000001393346e+01,-8.625622242163295539e+00,-1.443636904924921183e+01,2.556314540032696314e+01
6.331000000001393602e+01,-8.980371302307410986e+00,-1.499534350550565698e+01,2.569827548793406180e+01
6.331500000001393857e+01,-9.347487346295896060e+00,-1.557010127835490998e+01,2.588275093878232624e+01
6.332000000001394113e+01,-9.727106847955042213e+00,-1.615844897937245150e+01,2.611929232486788166e+01
6.332500000001394369e+01,-1.011921782618138543e+01,-1.675775070304510095e+01,2.641064208882836795e+01
6.333000000001394625e+01,-1.052364126942469724e+01,-1.736487881106059916e+01,2.675951408296643308e+01
6.333500000001394881e+01,-1.094001081401181530e+01,-1.797616634549949310e+01,2.716853122960558053e+01
6.334000000001395136e+01,-1.136775093687752225e+01,-1.858736333610744040e+01,2.764015009766010422e+01
6.334500000001395392e+01,-1.180605405624813997e+01,-1.919359982608363069e+01,2.817657145777229744e+01
6.335000000001395648e+01,-1.225385709262911860e+01,-1.978935902917079304e+01,2.877963631038774039e+01
6.335500000001395904e+01,-1.270981822623882529e+01,-2.036846461063419866e+01,2.945070751234397122e+01
6.336000000001396160e+01,-1.317229479233620815e+01,-2.092408660137048670e+01,3.019053798806746514e+01
6.336500000001396415e+01,-1.363932347571358861e+01,-2.144877083448210442e+01,3.099912762067896921e+01
6.337000000001396671e+01,-1.410860418854450415e+01,-2.193449694498699287e+01,3.187557227667358362e+01
6.337500000001396927e+01,-1.457748922517506429e+01,-2.237276978794445270e+01,3.281790999725659219e+01
6.338000000001397183e+01,-1.504297946109465833e+01,-2.275474849174736391e+01,3.382297112283301033e+01
6.338500000001397439e+01,-1.550172947355002684e+01,-2.307141615946388669e+01,3.488624088922650657e+01
6.339000000001397694e+01,-1.595006347605339769e+01,-2.331379137258964818e+01,3.600174467537902956e+01
6.339500000001397950e+01,-1.638400384427714584e+01,-2.347318009611618805e+01,3.716196736945549617e+01
6.340000000001398206e+01,-1.679931373400440719e+01,-2.354146336381680626e+01,3.835781898759500308e+01
6.340500000001398462e+01,-1.719155482704660542e+01,-2.351141237211198742e+01,3.957865844233774055e+01
6.341000000001398718e+01,-1.755616057529703866e+01,-2.337701858551399425e+01,4.081238595105023137e+01
6.341500000001398973e+01,-1.788852445272692648e+01,-2.313382253918431175e+01,4.204561180483113958e+01
6.342000000001399229e+01,-1.818410170180033347e+01,-2.277922170684141534e+01,4.326390502210308142e+01
6.342500000001399485e+01,-1.843852193512764615e+01,-2.231273564084712646e+01,4.445211991142355856e+01
6.343000000001399741e+01,-1.864770881473736708e+01,-2.173620612928469242e+01,4.559479211304455504e+01
6.343500000001399997e+01,-1.880800199335661205e+01,-2.105391178503160887e+01,4.667658885717828809e+01
6.344000000001400252e+01,-1.891627569052363000e+01,-2.027258050055294092e+01,4.768279173811981053e+01
6.344500000001400508e+01,-1.897004781378227634e+01,-1.940128947917488134e+01,4.859978512654750915e+01
6.345000000001400764e+01,-1.896757352146385145e+01,-1.845125064385224078e+01,4.941552026291321909e+01
6.345500000001401020e+01,-1.890791761650870129e+01,-1.743548834322966457e+01,5.011992473951691807e+01
6.346000000001401276e+01,-1.879100116123244035e+01,-1.636842538641268163e+01,5.070522980193057094e+01
6.346500000001401531e+01,-1.861761914762321624e+01,-1.526540140911375687e+01,5.116619356800916307e+01
6.347000000001401787e+01,-1.838942782288447830e+01,-1.414215336502904563e+01,5.150020631430080442e+01
6.347500000001402043e+01,-1.810890218582806099e+01,-1.301429078855291976e+01,5.170727347954198905e+01
6.348000000001402299e+01,-1.777926604424556700e+01,-1.189679804974988642e+01,5.178988182314624567e+01
6.348500000001402555e+01,-1.740439866990362461e+01,-1.080359225965597147e+01,5.175276306744229515e+01
6.349000000001402810e+01,-1.698872335206388939e+01,-9.747159364375209023e+00,5.160257633536168242e+01
6.349500000001403066e+01,-1.653708393113101849e+01,-8.738283191038341613e+00,5.134753509329704002e+01
6.350000000001403322e+01,-1.605461565347060926e+01,-7.785873825318693875e+00,5.099700586182508033e+01
6.350500000001403578e+01,-1.554661645188940966e+01,-6.896893720245966364e+00,5.056110481887159835e+01
6.351000000001403833e+01,-1.501842410146854156e+01,-6.076373181037275195e+00,5.005031508052151423e+01
6.351500000001404089e+01,-1.447530374032703193e+01,-5.327501875898111194e+00,4.947514260324012270e+01
6.352000000001404345e+01,-1.392234910770773482e+01,-4.651780007775829340e+00,4.884582307525107581e+01
6.352500000001404601e+01,-1.336439966241190902e+01,-4.049211680548559400e+00,4.817208656485887275e+01
6.353000000001404857e+01,-1.280597461008897042e+01,-3.518523523650910256e+00,4.746298163472727083e+01
6.353500000001405112e+01,-1.225122386846340561e+01,-3.057393393785855729e+00,4.672675648868024467e+01
6.354000000001405368e+01,-1.170389518550150676e+01,-2.662676502818049684e+00,4.597079167314736736e+01
6.354500000001405624e+01,-1.116731601856080935e+01,-2.330619207369208024e+00,4.520157692392632498e+01
6.355000000001405880e+01,-1.064438838078993577e+01,-2.057053591883107213e+00,4.442472382257676600e+01
6.355500000001406136e+01,-1.013759464521288045e+01,-1.837568631671468555e+00,4.364500582303575271e+01
6.356000000001406391e+01,-9.649012237142905235e+00,-1.667655980670395000e+00,4.286641771470392825e+01
6.356500000001406647e+01,-9.180335207204121772e+00,-1.542830219678438475e+00,4.209224749315720260e+01
6.357000000001406903e+01,-8.732900825595027783e+00,-1.458724719473823095e+00,4.132515472913344468e+01
6.357500000001407159e+01,-8.307719541736830138e+00,-1.411165158839068123e+00,4.056725071296624918e+01
6.358000000001407415e+01,-7.905506885512030735e+00,-1.396223255242938333e+00,3.982017679784291175e+01
6.358500000001407670e+01,-7.526716126025815967e+00,-1.410253491205394116e+00,3.908517840132806498e+01
6.359000000001407926e+01,-7.171570735960994369e+00,-1.449915627074314317e+00,3.836317301224049459e+01
6.359500000001408182e+01,-6.840095923947034251e+00,-1.512185648465182330e+00,3.765481127520132532e+01
6.360000000001408438e+01,-6.532148687930257935e+00,-1.594357560327829493e+00,3.696053079110036776e+01
6.360500000001408694e+01,-6.247446006597958679e+00,-1.694038153785257572e+00,3.628060269231308865e+01
6.361000000001408949e+01,-5.985590923148226494e+00,-1.809136569268424033e+00,3.561517134654418726e+01
6.361500000001409205e+01,-5.746096387403963668e+00,-1.937850182691181589e+00,3.496428773463399864e+01
6.362000000001409461e+01,-5.528406810730066567e+00,-2.078648064880700641e+00,3.432793715715735061e+01
6.362500000001409717e+01,-5.331917356223799587e+00,-2.230253016267524924e+00,3.370606197191906972e+01
6.363000000001409973e+01,-5.155991037170070790e+00,-2.391622962392505158e+00,3.309858006659420226e+01
6.363500000001410228e+01,-4.999973732674433791e+00,-2.561932311382691729e+00,3.250539974192822967e+01
6.364000000001410484e+01,-4.863207253379841610e+00,-2.740553720443839936e+00,3.192643163238860637e+01
6.364500000001410740e+01,-4.745040604616399982e+00,-2.927040591718975016e+00,3.136159823161928273e+01
6.365000000001410996e+01,-4.644839601279421970e+00,-3.121110515139547292e+00,3.081084152591848380e+01
6.365500000001411252e+01,-4.561994989908177089e+00,-3.322629793596416192e+00,3.027412917479325216e+01
6.366000000001411507e+01,-4.495929230269745780e+00,-3.531599120470540143e+00,2.975145961650354920e+01
6.366500000001411763e+01,-4.446102082389622900e+00,-3.748140428163151849e+00,2.924286642029295535e+01
6.367000000001412019e+01,-4.412015136324624720e+00,-3.972484885982356939e+00,2.874842215673573520e+01
6.367500000001412275e+01,-4.393215411752373178e+00,-4.204961994177665474e+00,2.826824201369325706e+01
6.368000000001412531e+01,-4.389298143192633894e+00,-4.445989696019336357e+00,2.780248734769492813e+01
